initial_lat,initial_lon,windage_coefficient,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight,barnacle_survival_probability,fused_drift_sat_barnacle_weight,acoustic_waveguide_probability,final_joint_probability
-31.74524023500552,92.08797850079384,0.0086415129796114,-31.74734581062056,91.99005401354312,179.51012640810214,0.9977488586030102,0.649846494348728,0.6506511048038873,0.4678662882872228,0.3044572705240412
-34.14667166195134,93.44344730401896,0.0093809613357859,-34.09710583717827,93.459981512222,179.53562471228022,0.9953811201988256,0.9984879331724704,0.9973517895588112,0.5468856301573027,0.5455082308763393
-33.26702828266876,92.47710876154572,0.0134486574558395,-33.16494457034223,92.4482899717468,179.5228790473668,0.9965683426769716,0.9846679855802428,0.984720675415352,0.5366193614004183,0.5284888379029933
-31.63251725566372,92.01632146277328,0.0094726743871164,-31.592141776748008,91.91261154296508,179.50858913510922,0.9978906660889284,0.557335301672438,0.5581046796790049,0.4630967243077632,0.2584900303585742
-33.83216758719796,91.4805626526603,0.0115223404980757,-33.78365211450513,91.4337980498166,179.52157875369772,0.9966890486598372,0.9966954017020584,0.9968694629595656,0.6688235574303877,0.6668164090511757
-33.75630895617858,92.59151663501764,0.0142986985247432,-33.67059079439673,92.58796272288592,179.52736321585402,0.9961514916769292,0.9956206979005862,0.9952574969204274,0.5691614957095114,0.5665358462921579
-34.14916141602124,91.247693004509,0.0066473536770109,-34.15633682449359,91.1851128085523,179.52296448936582,0.9965604084356432,0.9986957761112164,0.9987412649724826,0.7340786931326321,0.7332499417309143
-33.63326579641492,93.33447856148332,0.0106548947814982,-33.555507753603194,93.33478047130384,179.5309459573297,0.9958177849070778,0.9941692938073112,0.9934737010492738,0.5109177201838827,0.5076492689624904
-33.99713507013213,93.36383400631644,0.0081481104758303,-33.98843285090368,93.28990291006208,179.5338186698112,0.9955497937737942,0.998016846945996,0.9970501671440324,0.5488575193738606,0.5473095844052995
-33.319837434320405,90.22875263223708,0.0109641287320571,-33.256275709181345,90.24377102407014,179.51109921297763,0.9976590656521348,0.9877595018355194,0.9888934968325752,0.7152755395438164,0.7074232334191232
-32.3264948189345,92.7536662325338,0.0127558102803162,-32.32922679330879,92.68805579832237,179.5183395289264,0.9969894123434944,0.8882577403966063,0.8886805976908299,0.46490588195172233,0.41320651820192733
-31.864085358043354,91.018422354736,0.0135145750973686,-31.84592054387092,90.89324565666617,179.5044945078402,0.99826785544189,0.7036628189061953,0.7049005382339266,0.5381315386098549,0.3793784976448496
-32.014022284801044,94.3102408033401,0.0088260104299056,-31.94022530655604,94.24806813056276,179.52518808386233,0.9963538067952076,0.7503656298729643,0.7502442388017534,0.37226973984006084,0.27932951630691233
-32.98890433357977,91.87720463516466,0.0094933282720266,-32.976552225271725,91.74735787070988,179.51745501953687,0.9970713476567408,0.9756692001451668,0.9762138912123582,0.5683044675183954,0.5548587993507567
-31.046363881800588,92.2218292597686,0.0114418992319945,-30.984532033586422,92.10369926371312,179.5055269377411,0.9981728218396648,0.2160780264179282,0.2164374939419635,0.42253915058398456,0.09146519742066084
-32.085370624961584,91.67057389150688,0.0074037104755393,-32.05742536257499,91.60670854804056,179.51007198052656,0.9977538811697164,0.8011605113978112,0.8021565099602559,0.5087896780436537,0.40818198084649643
-33.87204711169757,91.80676282695704,0.0184284200494337,-33.85577585629874,91.74557181459768,179.52387262120564,0.9964760578688728,0.9972391159513684,0.9972001266059228,0.6505772508038574,0.6488400100301116
-32.68897496898832,93.92909337490192,0.0165159932711086,-32.640945127309216,93.8438578774482,179.52753176784842,0.9961358052579764,0.9454406914280482,0.9450809135973316,0.4239210087226021,0.4006917095315132
-30.784437365182875,92.46776550765726,0.0102787435638379,-30.73190838488978,92.358601135133,179.5053341042927,0.9981905755483969,0.1278360278096374,0.1280509733967237,0.4001485388880671,0.05124606747058784
-31.004496663874537,93.71111489561778,0.0107170691231071,-30.86804438641223,93.64150499686592,179.51412123776996,0.9973798491917002,0.1708111980923485,0.170959437401111,0.3547242560021967,0.06065133867428893
-30.351099891293973,93.05299361312991,0.0185471957425791,-30.2859568288444,92.81550935006256,179.50511834656888,0.9982104378343402,0.045864778743741,0.0459428106977396,0.3651942303373661,0.016780229372821368
-34.38756851882435,91.49539040832816,0.0132234501290599,-34.355476570415085,91.29562764797686,179.5250713965334,0.99636465416631,0.9992068394527744,0.9990560685446104,0.74859661258376,0.7479871624218758
-31.93293965688076,94.5602476975004,0.0118963845755708,-31.865912743265906,94.55149149611718,179.52659540726236,0.9962229321223204,0.7139776813377581,0.7137684085829685,0.3572628601674065,0.25503607581010657
-32.93109785932397,92.8711614620845,0.0142344254695169,-32.871947590867585,92.67990884662012,179.5221399813615,0.9966369594014884,0.968625086143186,0.9687436138347502,0.5006092046274033,0.48502498136609384
-33.349083572002655,91.04956713356096,0.014602045242835,-33.325882899426475,91.04501947831116,179.5160257147201,0.9972036743984128,0.9896943844639676,0.9903783264644748,0.6533267042136398,0.6471246782702502
-30.165437690005,91.793130547415,0.0102125966195187,-30.097793317141573,91.65864722546604,179.49688308229776,0.9989669775903464,0.02915567067943,0.029227409186748,0.403817483835004,0.011804072346706544
-32.518513689822406,93.24528279942592,0.0157119042866287,-32.3869142106507,93.18188203198396,179.52171128683082,0.9966767491396078,0.901791053278742,0.9019374102093154,0.4425426910459829,0.39919766988781424
-34.296712451309,93.57362270367516,0.0167245232362148,-34.21205186064576,93.54727924927894,179.53698579004865,0.9952539065372072,0.9988651617330686,0.997601075207115,0.5510907881720576,0.5498401945532666
-31.63840506637753,92.36716005602024,0.011290272160863,-31.52844444575428,92.23564846421657,179.51005409067167,0.9977555320128636,0.5177702908408437,0.5184148379083123,0.44315556227904457,0.22976826901714997
-34.580892393502296,94.41161828694014,0.0141856983295402,-34.49229523786354,94.4123372277555,179.54425706158267,0.9945728815643916,0.9994364766437762,0.9974886455894302,0.5189852650564875,0.5177491717968672
-31.007671520621617,93.99992211834731,0.0161020486147803,-30.85660932933613,93.77722193728376,179.51489474955457,0.9973083148553126,0.1668002144153453,0.1669329991022282,0.3494140803496086,0.058336319044327095
-30.302628632007583,92.83892932869952,0.0138776901869059,-30.21409138877225,92.72360478966178,179.50407707675802,0.9983062655684412,0.03861361244463,0.0386830208360521,0.36615402232623045,0.014165784003284174
-34.6275501650968,94.62589645704573,0.0082842945791948,-34.53071991268463,94.51831249913435,179.54518502224929,0.9944857979882218,0.9994880644646292,0.997452789484228,0.5155815508439145,0.5143350752329862
-31.37080794052626,94.36505424969528,0.016635243445598,-31.28290721684468,94.31590590786128,179.52115369702915,0.9967284899833276,0.3675522883991993,0.3676310245769724,0.34456539370745093,0.12668938740075095
-31.64625957091094,94.60427584633506,0.0125800247106024,-31.56958046872529,94.44334947185796,179.52389673804717,0.9964738173009772,0.5433784656242814,0.5433559992655668,0.35010955399815236,0.19025884378229327
-30.97720305504253,91.14383782398858,0.0077682286498379,-30.93253611249431,91.11345057236268,179.49936876960186,0.9987389533398175,0.194871783396004,0.1953066810758435,0.4684570742254061,0.0915046840992192
-33.1375358320212,90.02355981384639,0.0110027640074995,-33.089083774852554,89.94180564541746,179.50822997429432,0.997923781808422,0.981525370274312,0.9829129424684838,0.7241732364761841,0.7118917311613293
-32.42023896466503,90.15147951730462,0.0082060027558774,-32.47135749856829,90.18708991181168,179.50504386279167,0.998217294191319,0.9189670009247304,0.9205368064828804,0.6394716733161443,0.5887336965228517
-32.159927530982365,94.56807028065133,0.0121615693653365,-32.12229090275442,94.43114697433232,179.5275889066101,0.9961304873045538,0.8257393869690784,0.8254207536507185,0.37257144617952326,0.30756816119080765
-31.96540664804275,94.20010133336588,0.0112149065797562,-31.9365665705666,94.0919127402603,179.52418439326044,0.9964470907519148,0.7486483500885931,0.7485973179434838,0.37850908497963953,0.28338770175828626
